gravelotte,格拉沃洛特,gé lā wò luò tè
entrange,昂特朗日,áng tè lǎng rì
vilsberg,维尔斯贝格,wéi ěr sī bèi gé
annot,阿诺特,ā nuò tè
grindorffbizing,格兰多尔比赞,gé lán duō ěr bǐ zàn
ottange,奥唐日,ào táng rì
orny,奥尔尼,ào ěr ní
zoufftgen,祖夫根,zǔ fū gēn
enchenberg,昂尚贝尔,áng shàng bèi ěr
dardilly,达尔迪伊,dá ěr dí yī
oullins,乌兰,wū lán
menskirch,门斯基什,mén sī jī shén
gueschart,盖沙尔,gài shā ěr
moreuil,莫勒伊,mò lè yī
cusy,屈西,qū xī
rosièresensanterre,桑泰尔地区罗西耶尔,sāng tài ěr dì qū luó xī yē ěr
lyonslaforêt,里昂斯拉福雷,lǐ áng sī lā fú léi
guignemicourt,吉涅米库尔,jí niè mǐ kù ěr
froyelles,弗罗耶勒,fú luó yē lè
gorenflos,戈朗夫洛,gē lǎng fū luò
saintdenis,圣但尼,shèng dàn ní
oudrenne,乌德雷讷,wū dé léi nè
grostenquin,格罗唐坎,gé luó táng kǎn
vany,瓦尼,wǎ ní
volmunster,沃尔曼斯泰,wò ěr màn sī tài
suisse,瑞士,ruì shì
albertville,阿尔贝维尔,ā ěr bèi wéi ěr
gapennes,加佩讷,jiā pèi nè
grattepanche,格拉特庞什,gé lā tè páng shén
grivesnes,格里韦讷,gé lǐ wéi nè
valmestroff,瓦尔梅斯特罗夫,wǎ ěr méi sī tè luó fū
rohrbachlèsbitche,罗尔巴克莱比奇,luó ěr bā kè lái bǐ qí
artois,阿图瓦,ā tú wǎ
axa,安盛,ān shèng
cherbourgocteville,瑟堡奥克特维尔,sè bǎo ào kè tè wéi ěr
sanofi,赛诺菲,sài nuò fēi
turckheim,蒂尔凯姆,dì ěr kǎi mǔ
boucbelair,布克贝莱尔,bù kè bèi lái ěr
rosoyenmultien,米尔蒂安地区罗苏瓦,mǐ ěr dì ān dì qū luó sū wǎ
censy,桑西,sāng xī
cuy,屈伊,qū yī
coulours,库卢尔,kù lú ěr
ilévia,里尔都会公共交通,lǐ ěr dōu huì gōng gòng jiāo tōng
champssuryonne,约讷河畔尚,yuē nè hé pàn shàng
chichery,希什里,xī shén lǐ
forestmontiers,福雷蒙捷,fú léi méng jié
rigney,里涅,lǐ niè
renazé,勒纳泽,lè nà zé
klang,克朗,kè lǎng
saintavit,圣阿维,shèng ā wéi
annequin,阿讷坎,ā nè kǎn
jeurre,热尔,rè ěr
chaillylèsennery,沙伊莱塞讷里,shā yī lái sāi nè lǐ
boustroff,布斯特罗夫,bù sī tè luó fū
neufchef,讷夫谢夫,nè fū xiè fū
rouhling,鲁兰,lǔ lán
sarreinsming,萨兰斯曼,sà lán sī màn
rédange,雷当日,léi dāng rì
sarraltroff,萨拉尔特罗夫,sà lā ěr tè luó fū
pagnylèsgoin,帕尼莱古万,pà ní lái gǔ wàn
escherange,埃什朗日,āi shén lǎng rì
metzervisse,梅采维斯,méi cǎi wéi sī
thimonville,蒂蒙维尔,dì méng wéi ěr
saillyachâtel,萨伊阿沙泰勒,sà yī ā shā tài lè
hommarting,奥马尔坦,ào mǎ ěr tǎn
chanville,尚维尔,shàng wéi ěr
mittelbronn,米泰尔布龙,mǐ tài ěr bù lóng
neufgrange,讷夫格朗日,nè fū gé lǎng rì
ételfay,埃泰尔费,āi tài ěr fèi
avricourt,阿夫里库尔,ā fū lǐ kù ěr
amnéville,阿姆内维尔,ā mǔ nèi wéi ěr
chicourt,希库尔,xī kù ěr
hattigny,阿蒂尼,ā dì ní
amanvillers,阿芒维莱,ā máng wéi lái
desseling,代斯兰,dài sī lán
arslaquenexy,阿尔斯拉克内克西,ā ěr sī lā kè nèi kè xī
foulcrey,富尔克雷,fù ěr kè léi
châtelsaintgermain,沙泰勒圣日耳曼,shā tài lè shèng rì ěr màn
hagen,阿根,ā gēn
bousseviller,布斯维莱尔,bù sī wéi lái ěr
montaubandebretagne,布列塔尼地区蒙托邦,bù liè tǎ ní dì qū méng tuō bāng
favières,法维耶尔,fǎ wéi yē ěr
fieffesmontrelet,菲耶弗蒙勒莱,fēi yē fú méng lè lái
fescamps,费斯康,fèi sī kāng
cappel,卡佩勒,kǎ pèi lè
grundviller,格伦德维莱尔,gé lún dé wéi lái ěr
niederstinzel,涅代尔斯坦泽,niè dài ěr sī tǎn zé
mondorff,蒙多夫,méng duō fū
waldhouse,瓦尔杜斯,wǎ ěr dù sī
malling,马兰,mǎ lán
lafrimbolle,拉夫兰博勒,lā fū lán bó lè
raville,拉维尔,lā wéi ěr
manom,马诺姆,mǎ nuò mǔ
garein,加兰,jiā lán
uchacqetparentis,于沙克和帕朗蒂斯,yú shā kè hé pà lǎng dì sī
saintmartind'oney,圣马丁多内,shèng mǎ dīng duō nèi
ibigny,伊比尼,yī bǐ ní
freybouse,弗雷布斯,fú léi bù sī
veckersviller,韦凯尔斯维莱,wéi kǎi ěr sī wéi lái
veckring,韦克兰,wéi kè lán
schneckenbusch,什内肯比什,shén nèi kěn bǐ shén
saulny,索尔尼,suǒ ěr ní
russange,吕桑日,lǚ sāng rì
mittersheim,米泰尔桑,mǐ tài ěr sāng
hultehouse,于尔泰乌斯,yú ěr tài wū sī
mondelange,蒙德朗日,méng dé lǎng rì
schmittviller,施米特维莱尔,shī mǐ tè wéi lái ěr
fameck,法梅克,fǎ méi kè
talange,塔朗日,tǎ lǎng rì
vernéville,韦尔内维尔,wéi ěr nèi wéi ěr
chesny,谢尼,xiè ní
schweyen,什韦恩,shén wéi ēn
openskies,开放天空航空,kāi fàng tiān kōng háng kōng
dabo,达博,dá bó
kappelkinger,卡珀尔坎热,kǎ pò ěr kǎn rè
bickenholtz,比克诺尔茨,bǐ kè nuò ěr cí
chérisey,谢里塞,xiè lǐ sāi
boulange,布朗日,bù lǎng rì
achen,阿亨,ā hēng
bliesébersing,布利斯埃贝尔桑,bù lì sī āi bèi ěr sāng
antilly,昂蒂利,áng dì lì
viclecomte,维克勒孔特,wéi kè lè kǒng tè
saintyorre,圣约尔,shèng yuē ěr
fienvillers,菲安维莱尔,fēi ān wéi lái ěr
melun,默伦,mò lún
valence,瓦朗斯,wǎ lǎng sī
etzling,埃茨兰,āi cí lán
dornot,多尔诺,duō ěr nuò
l'étoile,莱图瓦勒,lái tú wǎ lè
harprich,阿尔普里什,ā ěr pǔ lǐ shén
kerbach,凯尔巴克,kǎi ěr bā kè
ouillylevicomte,乌伊勒维孔特,wū yī lè wéi kǒng tè
courtonnelameurdrac,库尔通拉默尔德拉克,kù ěr tōng lā mò ěr dé lā kè
aumetz,欧梅斯,ōu méi sī
estréessurnoye,努瓦河畔埃斯特雷,nǔ wǎ hé pàn āi sī tè léi
étalon,埃塔隆,āi tǎ lóng
éterpigny,埃泰尔皮尼,āi tài ěr pí ní
ferrières,费里耶尔,fèi lǐ yē ěr
saintmalo,圣马洛,shèng mǎ luò
roscanvel,罗斯康韦勒,luó sī kāng wéi lè
saintflorentlevieil,旧圣弗洛朗,jiù shèng fú luò lǎng
plauzat,普洛扎,pǔ luò zhā
bletterans,布莱特朗,bù lái tè lǎng
fay,费村,fèi cūn
embreville,昂布勒维尔,áng bù lè wéi ěr
saintjeanpladecorts,圣让普拉德科尔,shèng ràng pǔ lā dé kē ěr
lucbardezetbargues,吕克巴尔代兹和巴尔格,lǚ kè bā ěr dài zī hé bā ěr gé
auxellesbas,下欧克塞勒,xià ōu kè sāi lè
nancy,南锡,nán xī
étricourtmanancourt,埃特里库尔马南库尔,āi tè lǐ kù ěr mǎ nán kù ěr
flaucourt,弗洛库尔,fú luò kù ěr
blois,布卢瓦,bù lú wǎ
nœuxlesmines,讷莱米讷,nè lái mǐ nè
gorbio,戈尔比奥,gē ěr bǐ ào
bagneux,巴涅,bā niè
halstroff,阿尔斯特罗夫,ā ěr sī tè luó fū
petitréderching,小雷代尔尚,xiǎo léi dài ěr shàng
schorbach,绍尔巴克,shào ěr bā kè
niderhoff,尼德罗夫,ní dé luó fū
nilvange,尼尔旺日,ní ěr wàng rì
kœnigsmacker,柯尼希斯马克,kē ní xī sī mǎ kè
réding,雷丹,léi dān
landser,兰策,lán cè
valdieulutran,瓦尔迪约吕特朗,wǎ ěr dí yuē lǚ tè lǎng
mertzen,梅尔岑,méi ěr cén
éclusiervaux,埃克吕谢沃,āi kè lǚ xiè wò
docelles,多塞勒,duō sāi lè
cérizols,塞里佐尔,sāi lǐ zuǒ ěr
famechon,法姆雄,fǎ mǔ xióng
meyenheim,马耶奈姆,mǎ yē nài mǔ
feuquièresenvimeu,维默地区弗基耶尔,wéi mò dì qū fú jī yē ěr
crozet,克罗泽,kè luó zé
manspach,曼斯帕克,màn sī pà kè
metzeral,梅泽拉尔,méi zé lā ěr
logelheim,洛格莱姆,luò gé lái mǔ
attilly,阿蒂伊,ā dì yī
laroquedesalbères,阿尔贝拉地区拉罗克,ā ěr bèi lā dì qū lā luó kè
montbolo,蒙博洛,méng bó luò
plouégatguérand,普卢埃加特盖朗,pǔ lú āi jiā tè gài lǎng
vieuxferrette,旧费雷特,jiù fèi léi tè
villageneuf,维拉日讷夫,wéi lā rì nè fū
hoste,奥斯特,ào sī tè
neufmoulins,讷夫穆兰,nè fū mù lán
montesquieudesalbères,阿尔贝拉地区孟德斯鸠,ā ěr bèi lā dì qū mèng dé sī jiū
cabestany,卡贝斯塔尼,kǎ bèi sī tǎ ní
caen,卡昂,kǎ áng
hombourgbudange,翁堡比当日,wēng bǎo bǐ dāng rì
saintebarbe,圣巴尔布,shèng bā ěr bù
béninglèssaintavold,贝南莱圣阿沃尔德,bèi nán lái shèng ā wò ěr dé
moncheux,蒙舍,méng shè
liederschiedt,利德希特,lì dé xī tè
waldwisse,瓦尔德维斯,wǎ ěr dé wéi sī
valenciennes,瓦朗谢讷,wǎ lǎng xiè nè
aspach,阿斯帕克,ā sī pà kè
farébersviller,法雷贝斯维莱尔,fǎ léi bèi sī wéi lái ěr
prémery,普雷姆里,pǔ léi mǔ lǐ
saintecolombedesbois,圣科隆布德布瓦,shèng kē lóng bù dé bù wǎ
saintagnan,圣阿尼昂,shèng ā ní áng
terville,泰尔维尔,tài ěr wéi ěr
rustroff,吕斯特罗夫,lǚ sī tè luó fū
peyraud,佩罗,pèi luó
saintétiennedelugdarès,圣艾蒂安德吕格达雷斯,shèng ài dì ān dé lǚ gé dá léi sī
thorrenc,托朗克,tuō lǎng kè
étréjust,埃特雷瑞斯特,āi tè léi ruì sī tè
faverolles,法沃罗勒,fǎ wò luó lè
ungersheim,温格赛姆,wēn gé sài mǔ
saintbenind'azy,圣伯南达济,shèng bǎi nán dá jì
pousseaux,普索,pǔ suǒ
nitting,尼坦,ní tǎn
guebenhouse,盖伯努斯,gài bǎi nǔ sī
kirviller,基尔维莱尔,jī ěr wéi lái ěr
saintdidier,圣迪迪耶,shèng dí dí yē
hunting,安坦,ān tǎn
rosselange,罗斯朗日,luó sī lǎng rì
monneren,莫讷伦,mò nè lún
rémeling,雷默兰,léi mò lán
lapoutroie,拉普特鲁瓦,lā pǔ tè lǔ wǎ
lucelle,吕塞勒,lǚ sāi lè
l'échellesaintaurin,莱谢勒圣欧兰,lái xiè lè shèng ōu lán
saintbernard,圣贝尔纳,shèng bèi ěr nà
saintdésirat,圣代西拉,shèng dài xī lā
saintétiennedevaloux,圣艾蒂安德瓦卢,shèng ài dì ān dé wǎ lú
fins,凡村,fán cūn
étinehem,埃蒂南,āi dì nán
vieuxthann,旧坦恩,jiù tǎn ēn
fignières,菲尼耶尔,fēi ní yē ěr
jonzierépagny,容济耶埃帕尼,róng jì yē āi pà ní
symbolisme,象征主义,xiàng zhēng zhǔ yì
giverny,吉维尼,jí wéi ní
chambéry,尚贝里,shàng bèi lǐ
lens,朗斯,lǎng sī
rogna,罗尼亚,luó ní yà
lagnysurmarne,马恩河畔拉尼,mǎ ēn hé pàn lā ní
voyer,瓦耶,wǎ yē
vasperviller,瓦斯佩尔维莱,wǎ sī pèi ěr wéi lái
manderen,芒德伦,máng dé lún
amiens,亚眠,yà mián
saintcosme,圣科姆,shèng kē mǔ
malroy,马尔鲁瓦,mǎ ěr lǔ wǎ
vulmont,维尔蒙,wéi ěr méng
maizeroy,迈兹鲁瓦,mài zī lǔ wǎ
rémelfing,雷梅尔凡,léi méi ěr fán
rozérieulles,罗泽里约勒,luó zé lǐ yuē lè
saincaizemeauce,桑凯兹莫斯,sāng kǎi zī mò sī
dumbéa,丹贝阿,dān bèi ā
saintaubinlesforges,圣欧班莱福日,shèng ōu bān lái fú rì
levalloisperret,勒瓦卢瓦佩雷,lè wǎ lú wǎ pèi léi
pontoy,蓬图瓦,péng tú wǎ
wintersbourg,万泰尔斯布尔,wàn tài ěr sī bù ěr
secourt,瑟库尔,sè kù ěr
saintandréenmorvan,圣安德烈昂莫尔旺,shèng ān dé liè áng mò ěr wàng
flastroff,弗拉斯特罗夫,fú lā sī tè luó fū
landroff,朗德罗夫,lǎng dé luó fū
troisfontaines,特鲁瓦方丹,tè lǔ wǎ fāng dān
vieuxlixheim,旧利克赛姆,jiù lì kè sài mǔ
marieulles,马略勒,mǎ lüè lè
saintbrisson,圣布里松,shèng bù lǐ sōng
ruages,吕阿日,lǚ ā rì
leimbach,莱姆巴克,lái mǔ bā kè
pommérieux,波梅里约,bō méi lǐ yuē
waldweistroff,瓦尔德韦斯特罗夫,wǎ ěr dé wéi sī tè luó fū
fèves,费沃,fèi wò
vinzieux,万济约,wàn jì yuē
plougasnou,普卢加努,pǔ lú jiā nǔ
bogy,博日,bó rì
kruth,克吕特,kè lǚ tè
knœringue,克讷兰格,kè nè lán gé
préporché,普雷波尔谢,pǔ léi bō ěr xiè
rouy,鲁伊,lǔ yī
païta,帕伊塔,pà yī tǎ
roussylevillage,鲁西村,lǔ xī cūn
luemschwiller,吕姆什维莱尔,lǚ mǔ shén wéi lái ěr
kirchberg,基什贝格,jī shén bèi gé
gavisse,加维斯,jiā wéi sī
liéhon,列翁,liè wēng
servignylèsraville,塞尔维尼莱拉维尔,sāi ěr wéi ní lái lā wéi ěr
novéantsurmoselle,摩泽尔河畔诺韦昂,mó zé ěr hé pàn nuò wéi áng
maizery,迈兹里,mài zī lǐ
largitzen,拉尔吉岑,lā ěr jí cén
falvy,法尔维,fǎ ěr wéi
saintjacquesd'atticieux,圣雅克达蒂雪,shèng yǎ kè dá dì xuě
walscheid,瓦尔沙伊德,wǎ ěr shā yī dé
montbronn,蒙布龙,méng bù lóng
héming,埃曼,āi màn
guntzviller,贡茨维莱尔,gòng cí wéi lái ěr
langatte,朗加特,lǎng jiā tè
serémangeerzange,瑟雷芒日埃尔藏日,sè léi máng rì āi ěr cáng rì
servignylèssaintebarbe,塞尔维尼莱圣巴尔布,sāi ěr wéi ní lái shèng bā ěr bù
vigny,维尼,wéi ní
languimberg,朗甘贝尔,lǎng gān bèi ěr
laneuvevillelèslorquin,拉讷沃维尔莱洛尔坎,lā nè wò wéi ěr lái luò ěr kǎn
urschenheim,于尔舍奈姆,yú ěr shè nài mǔ
lautenbach,劳滕巴克,láo téng bā kè
nevers,讷韦尔,nè wéi ěr
lommerange,洛姆朗日,luò mǔ lǎng rì
plainedewalsch,普莱讷德瓦尔什,pǔ lái nè dé wǎ ěr shén
inglange,安格朗日,ān gé lǎng rì
saintéloi,圣埃卢瓦,shèng āi lú wǎ
saintandelain,圣昂德兰,shèng áng dé lán
neuvysurloire,卢瓦尔河畔讷维,lú wǎ ěr hé pàn nè wéi
koumac,库马克,kù mǎ kè
hundling,温德兰,wēn dé lán
schœneck,舍内克,shè nèi kè
walschbronn,瓦尔什布龙,wǎ ěr shén bù lóng
nouméa,努美阿,nǔ měi ā
hommert,奥梅尔,ào méi ěr
saintamandenpuisaye,皮赛地区圣阿芒,pí sài dì qū shèng ā máng
retonfey,勒通费,lè tōng fèi
niderviller,尼代尔维莱尔,ní dài ěr wéi lái ěr
saintemarie,圣玛丽,shèng mǎ lì
raveau,拉沃,lā wò
saintbenindesbois,圣伯南代布瓦,shèng bǎi nán dài bù wǎ
rurangelèsthionville,吕朗日莱蒂永维尔,lǚ lǎng rì lái dì yǒng wéi ěr
schalbach,沙尔巴克,shā ěr bā kè
saintaubindeschaumes,圣欧班德绍姆,shèng ōu bān dé shào mǔ
neuilly,讷伊,nè yī
kœstlach,克斯特拉赫,kè sī tè lā hè
cointreau,君度,jūn dù
beynost,贝诺,bèi nuò
borne,博尔讷,bó ěr nè
sénergues,塞内尔格,sāi nèi ěr gé
sallesdebelvès,萨勒德贝尔韦斯,sà lè dé bèi ěr wéi sī
charnas,沙尔纳,shā ěr nà
persjussy,佩尔瑞西,pèi ěr ruì xī
ambutrix,昂比特里克斯,áng bǐ tè lǐ kè sī
potaufeu,火上锅,huǒ shàng guō
neuvillelèsdecize,讷维尔莱德西兹,nè wéi ěr lái dé xī zī
saintbonnot,圣博诺,shèng bó nuò
magstattlebas,下马格什塔特,xià mǎ gé shén tǎ tè
magstattlehaut,上马格什塔特,shàng mǎ gé shén tǎ tè
masevaux,马斯沃,mǎ sī wò
basseterre,巴斯特尔,bā sī tè ěr
kunheim,屈奈姆,qū nài mǔ
liebsdorf,利布斯多夫,lì bù sī duō fū
ligsdorf,利格斯多夫,lì gé sī duō fū
kœtzingue,克灿格,kè càn gé
kientzheim,金蔡姆,jīn cài mǔ
luttenbachprèsmunster,曼斯泰附近吕滕巴克,màn sī tài fù jìn lǚ téng bā kè
linthal,林塔勒,lín tǎ lè
linsdorf,林斯多夫,lín sī duō fū
lutterbach,吕特巴克,lǚ tè bā kè
leymen,莱门,lái mén
liebenswiller,利本斯维莱尔,lì běn sī wéi lái ěr
levoncourt,莱翁库尔,lái wēng kù ěr
l'islesurserein,瑟兰河畔利勒,sè lán hé pàn lì lè
boron,博龙,bó lóng
saintnicolasdeport,圣尼古拉德波尔,shèng ní gǔ lā dé bō ěr
villarslesec,维拉尔勒塞克,wéi lā ěr lè sāi kè
veyrières,韦里耶尔,wéi lǐ yē ěr
bretigney,布勒蒂涅,bù lè dì niè
lautenbachzell,洛滕巴克泽勒,luò téng bā kè zé lè
kingersheim,京格赛姆,jīng gé sài mǔ
pratsdupérigord,佩里戈尔地区普拉,pèi lǐ gē ěr dì qū pǔ lā
laon,拉昂,lā áng
montagnacd'auberoche,蒙塔尼亚克多布罗什,méng tǎ ní yà kè duō bù luó shén
uz,于兹,yú zī
senlis,桑利斯,sāng lì sī
nonville,农维尔,nóng wéi ěr
chantilly,尚蒂伊,shàng dì yī
sainthippolyte,圣伊波利特,shèng yī bō lì tè
terdeghem,泰尔德盖姆,tài ěr dé gài mǔ
winnezeele,维讷泽勒,wéi nè zé lè
cassel,卡塞勒,kǎ sāi lè
saintmauricedebeynost,圣莫里斯德贝诺,shèng mò lǐ sī dé bèi nuò
thésée,泰塞,tài sāi
reims,兰斯,lán sī
saintantoinedebreuilh,圣安托万德布勒伊,shèng ān tuō wàn dé bù lè yī
saintmicheldemontaigne,圣米歇尔德蒙泰涅,shèng mǐ xiē ěr dé méng tài niè
soissons,苏瓦松,sū wǎ sōng
saintbarthélemydebussière,圣巴泰勒米德比西耶尔,shèng bā tài lè mǐ dé bǐ xī yē ěr
montaud,蒙托,méng tuō
augne,欧涅,ōu niè
lusignac,吕西尼亚克,lǚ xī ní yà kè
claviers,克拉维耶,kè lā wéi yē
hazebrouck,阿兹布鲁克,ā zī bù lǔ kè
vélieux,韦略,wéi lüè
lagny,拉尼,lā ní
jaure,若尔,ruò ěr
servanches,塞尔旺什,sāi ěr wàng shén
saintgélydufesc,圣热利迪费斯克,shèng rè lì dí fèi sī kè
labaroche,拉巴罗什,lā bā luó shén
malmerspach,马尔默斯帕克,mǎ ěr mò sī pà kè
magny,马尼,mǎ ní
lièpvre,列夫尔,liè fū ěr
merxheim,梅尔克赛姆,méi ěr kè sài mǔ
lutter,吕特,lǚ tè
kiffis,基菲斯,jī fēi sī
cenans,瑟南,sè nán
nantes,南特,nán tè
auxerre,欧塞尔,ōu sāi ěr
mayres,迈尔,mài ěr
groléjac,格罗莱雅克,gé luó lái yǎ kè
lunas,吕纳,lǚ nà
saintpabu,圣帕比,shèng pà bǐ
saintmerdlesoussines,圣梅尔莱苏西讷,shèng méi ěr lái sū xī nè
saintgermaindetallevendelalandevaumont,圣日耳曼德塔勒旺德拉朗德沃蒙,shèng rì ěr màn dé tǎ lè wàng dé lā lǎng dé wò méng
ploudalmézeau,普卢达尔梅佐,pǔ lú dá ěr méi zuǒ
saintyrieixsousaixe,圣伊里耶苏赛克斯,shèng yī lǐ yē sū sài kè sī
villemagnel'argentière,维勒马涅拉让蒂耶尔,wéi lè mǎ niè lā ràng dì yē ěr
bilhac,比亚克,bǐ yà kè
saintfrion,圣弗里翁,shèng fú lǐ wēng
goteinlibarrenx,戈坦利巴朗克斯,gē tǎn lì bā lǎng kè sī
monsaguel,蒙萨盖勒,méng sà gài lè
paulhan,波朗,bō lǎng
tahiti,大溪地,dà xī dì
saintremyenbouzemontsaintgenestetisson,圣雷米昂布兹蒙圣热内和伊松,shèng léi mǐ áng bù zī méng shèng rè nèi hé yī sōng
clermontferrand,克莱蒙费朗,kè lái méng fèi lǎng
pénestin,佩内坦,pèi nèi tǎn
guillac,吉亚克,jí yà kè
locminé,洛克米内,luò kè mǐ nèi
saintehélène,圣埃莱娜,shèng āi lái nà
saintphilibert,圣菲利贝尔,shèng fēi lì bèi ěr
saintarmel,圣阿梅尔,shèng ā méi ěr
antibes,昂蒂布,áng dì bù
saintmaximin,圣马克西曼,shèng mǎ kè xī màn
plouhinec,普卢伊内克,pǔ lú yī nèi kè
bissezeele,比瑟泽勒,bǐ sè zé lè
saintmartinsuroust,乌斯特河畔圣马丁,wū sī tè hé pàn shèng mǎ dīng
saintaignan,圣艾尼昂,shèng ài ní áng
rieux,里约,lǐ yuē
baden,巴当,bā dāng
saintgorgon,圣戈尔贡,shèng gē ěr gòng
caro,卡罗,kǎ luó
ploërmel,普洛埃梅勒,pǔ luò āi méi lè
trucysuryonne,约讷河畔特吕西,yuē nè hé pàn tè lǚ xī
sery,瑟里,sè lǐ
lucysuryonne,约讷河畔吕西,yuē nè hé pàn lǚ xī
pluvigner,普吕维涅,pǔ lǚ wéi niè
questembert,凯斯唐贝尔,kǎi sī táng bèi ěr
perrigny,佩里尼,pèi lǐ ní
moréac,莫雷阿克,mò léi ā kè
saintjeanbrévelay,圣让布雷沃莱,shèng ràng bù léi wò lái
eygurande,埃居朗德,āi jū lǎng dé
sainteanned'auray,圣安娜多赖,shèng ān nà duō lài
plouharnel,普卢阿内勒,pǔ lú ā nèi lè
torcy,托尔西,tuō ěr xī
serbes,塞尔维亚族,sāi ěr wéi yà zú
peyratdebellac,佩拉德贝拉克,pèi lā dé bèi lā kè
royèredevassivière,瓦西维耶尔湖畔鲁瓦耶尔,wǎ xī wéi yē ěr hú pàn lǔ wǎ yē ěr
saintjunienlabregère,圣瑞尼安拉布勒热尔,shèng ruì ní ān lā bù lè rè ěr
plaissan,普莱桑,pǔ lái sāng
remungol,勒曼戈勒,lè màn gē lè
saintmauricelevieil,圣莫里斯勒维埃耶,shèng mò lǐ sī lè wéi āi yē
trédion,特雷迪永,tè léi dí yǒng
fontainelagaillarde,方丹拉加亚尔德,fāng dān lā jiā yà ěr dé
saintgildasderhuys,圣日尔达德吕伊斯,shèng rì ěr dá dé lǚ yī sī
saintpierrequiberon,圣皮埃尔基伯龙,shèng pí āi ěr jī bǎi lóng
py,皮,pí
pyrénées,比利牛斯山,bǐ lì niú sī shān
circuit paulricard,保罗·里卡尔赛道,bǎo luó · lǐ kǎ ěr sài dào
nanterre,楠泰尔,nán tài ěr
belfort,贝尔福,bèi ěr fú
évreux,埃夫勒,āi fū lè
brest,布雷斯特,bù léi sī tè
fontenaylèsbriis,丰特奈莱布里,fēng tè nài lái bù lǐ
ducey,迪塞,dí sāi
penmarch,庞马尔,páng mǎ ěr
astérix,阿斯泰利克斯历险记,ā sī tài lì kè sī lì xiǎn jì
loury,卢里,lú lǐ
nouic,努伊克,nǔ yī kè
surdoux,叙尔杜,xù ěr dù
saintperdon,圣佩尔东,shèng pèi ěr dōng
campagne,康帕涅,kāng pà niè
nîmes,尼姆,ní mǔ
montauban,蒙托邦,méng tuō bāng
pardailhan,帕尔达扬,pà ěr dá yáng
ploërdut,普洛埃迪特,pǔ luò āi dí tè
saintmarcel,圣马塞尔,shèng mǎ sāi ěr
saintétienne,圣艾蒂安,shèng ài dì ān
thorey,托雷,tuō léi
gard,加尔省,jiā ěr shěng
hautmauco,上莫科,shàng mò kē
macaron,马卡龙,mǎ kǎ lóng
sainttugdual,圣蒂格迪阿勒,shèng dì gé dí ā lè
montachervillegardin,蒙塔谢维勒加尔丹,méng tǎ xiè wéi lè jiā ěr dān
flognylachapelle,弗洛尼拉沙佩勒,fú luò ní lā shā pèi lè
réguiny,雷吉尼,léi jí ní
roudouallec,鲁杜阿莱克,lǔ dù ā lái kè
santigny,桑蒂尼,sāng dì ní
plescop,普莱斯科普,pǔ lái sī kē pǔ
quily,基利,jī lì
persquen,佩尔斯肯,pèi ěr sī kěn
villiersvineux,维利耶维讷,wéi lì yē wéi nè
tissey,蒂塞,dì sāi
pleugriffet,普勒格里费特,pǔ lè gé lǐ fèi tè
trichey,特里谢,tè lǐ xiè
saintgérand,圣热朗,shèng rè lǎng
saintebrigitte,圣布丽吉特,shèng bù lì jí tè
villemer,维勒梅尔,wéi lè méi ěr
saintavé,圣阿韦,shèng ā wéi
villebougis,维勒布吉,wéi lè bù jí
séglien,塞格利安,sāi gé lì ān
lasserre,拉塞尔,lā sāi ěr
boulognebillancourt,布洛涅比扬古,bù luò niè bǐ yáng gǔ
saintbrès,圣布雷斯,shèng bù léi sī
meilhac,梅亚克,méi yà kè
saturargues,萨蒂拉尔格,sà dì lā ěr gé
cubisme,立体主义,lì tǐ zhǔ yì
saillac,萨亚克,sà yà kè
grasse,格拉斯,gé lā sī
lourdoueixsaintpierre,卢杜埃圣皮埃尔,lú dù āi shèng pí āi ěr
saintamandlepetit,小圣阿芒,xiǎo shèng ā máng
saintléry,圣莱里,shèng lái lǐ
serrigny,塞里尼,sāi lǐ ní
saintdenissurouanne,瓦讷河畔圣但尼,wǎ nè hé pàn shèng dàn ní
izeste,伊泽斯特,yī zé sī tè
montboucher,蒙布谢,méng bù xiè
saintgonnery,圣戈纳里,shèng gē nà lǐ
loubieng,卢比安,lú bǐ ān
louviejuzon,卢维瑞宗,lú wéi ruì zōng
assat,阿萨特,ā sà tè
vertamboz,韦尔唐博,wéi ěr táng bó
bessinessurgartempe,加尔唐普河畔贝西讷,jiā ěr táng pǔ hé pàn bèi xī nè
montolieu,蒙托略,méng tuō lüè
fresselines,弗雷斯利讷,fú léi sī lì nè
saintdizierlatour,圣迪济耶拉图尔,shèng dí jì yē lā tú ěr
laàs,拉斯,lā sī
lavansvuillafans,拉旺维亚方,lā wàng wéi yà fāng
baraigne,巴赖涅,bā lài niè
cennemonestiés,塞讷莫内斯蒂耶,sāi nè mò nèi sī dì yē
lescun,莱斯坎,lái sī kǎn
nousty,努斯蒂,nǔ sī dì
aletlesbains,阿莱特莱班,ā lái tè lái bān
lamaloulesbains,拉马卢莱班,lā mǎ lú lái bān
sussargues,叙萨尔格,xù sà ěr gé
villarenval,维拉尔昂瓦勒,wéi lā ěr áng wǎ lè
seignalens,塞尼亚朗斯,sāi ní yà lǎng sī
roubia,鲁比亚,lǔ bǐ yà
sauzon,索宗,suǒ zōng
saintcyrlescolons,圣西尔莱科隆,shèng xī ěr lái kē lóng
candillargues,康迪亚格,kāng dí yà gé
villesurillon,伊隆河畔维尔,yī lóng hé pàn wéi ěr
